,iid,valence,arousal,v_bins,a_bins
32638,I000865589,0.5353926498349987,0.4310752018531168,4.0,2.0
19091,I000515696,0.6785615789103776,0.46752081901071696,9.0,5.0
26324,I000697303,0.5342494866365459,0.4268734393634829,4.0,2.0
6504,I000215592,0.5494342273600541,0.4943885210665029,4.0,6.0
28706,I000759913,0.5461115517093618,0.470320853703048,4.0,5.0
35012,I000926145,0.5114873064138385,0.41397943424461825,3.0,2.0
38583,I001005621,0.576501417476233,0.4423140487711948,6.0,3.0
10675,I000326703,0.4845360009005533,0.6024775583982909,2.0,9.0
16769,I000461869,0.3927572737751466,0.5286910233785941,0.0,8.0
38916,I001012366,0.48991660011101057,0.6436016650078848,2.0,9.0
21896,I000580131,0.48110755358728835,0.3827461623625651,1.0,1.0
21941,I000581159,0.47835731265457204,0.4744225246775863,1.0,5.0
5646,I000189338,0.6285438288306618,0.5469763065049745,8.0,8.0
16560,I000457939,0.6309315476017912,0.4807655787524442,8.0,6.0
1946,I000072238,0.5484044731246264,0.40971615916539544,4.0,1.0
23875,I000632465,0.48509733037147995,0.4877734180408758,2.0,6.0
26555,I000704470,0.4559802445368104,0.4792903766127131,1.0,6.0
34413,I000911036,0.675935689143628,0.36149630794850285,9.0,0.0
15431,I000433354,0.5882975880588399,0.3970724288898462,6.0,1.0
25431,I000674866,0.45553858064090724,0.552107619609127,1.0,9.0
2986,I000107413,0.67648910145194,0.29369470535024134,9.0,0.0
33635,I000892961,0.6699698994250426,0.4637679081825132,9.0,5.0
16884,I000464828,0.5891381711741717,0.4333233763154987,6.0,3.0
22352,I000592766,0.5205758747848159,0.4851056592563714,3.0,6.0
12077,I000359003,0.549852747235614,0.3506572159604531,4.0,0.0
25112,I000668138,0.5130735466476081,0.4514829294177779,3.0,4.0
845,I000037413,0.5166031862916678,0.4942275350714946,3.0,6.0
4075,I000145199,0.5689237460762413,0.4097327662415125,5.0,1.0
6973,I000229682,0.5541495077759704,0.42575340254542393,5.0,2.0
4474,I000156880,0.637615844447154,0.4376432135483416,8.0,3.0
17071,I000468925,0.693743833568671,0.4646589748582096,9.0,5.0
3918,I000140249,0.41837782722780426,0.5477278813237078,0.0,8.0
31008,I000824237,0.6007279014496918,0.5100030905417491,7.0,7.0
13367,I000386633,0.44623258652568004,0.5328084627838694,1.0,8.0
37458,I000982009,0.7610240824132911,0.5317915848400597,9.0,8.0
8862,I000281630,0.48368723810943653,0.4293682301289597,2.0,2.0
15742,I000440387,0.6421573113475187,0.4247901184401516,8.0,2.0
21934,I000581041,0.6928814140164588,0.5175543564406959,9.0,8.0
11753,I000351962,0.4823517080558567,0.44286531569527904,2.0,3.0
14486,I000410291,0.5978411483325137,0.3514217999661833,7.0,0.0
23444,I000620070,0.6519149538871455,0.5111543051147294,8.0,7.0
38032,I000991885,0.5680198009012676,0.3763262527185529,5.0,0.0
37942,I000989823,0.5130733407138895,0.4503838446253666,3.0,4.0
2389,I000086706,0.45626950099918767,0.4715487719898218,1.0,5.0
8876,I000281955,0.5035305344246648,0.41847154680710474,2.0,2.0
35601,I000939838,0.6199608614345719,0.36219869542230565,8.0,0.0
33676,I000894261,0.4770555956197269,0.45509589461573413,1.0,4.0
19774,I000532114,0.49128026617969833,0.538318839905462,2.0,8.0
8418,I000268996,0.5913581465830443,0.4697786588325331,7.0,5.0
2424,I000087560,0.4774827529969159,0.43294032295313495,1.0,3.0
31901,I000845737,0.5273105734455331,0.45015340667498754,3.0,4.0
8139,I000262770,0.3374091496355542,0.5281799224752535,0.0,8.0
23480,I000620756,0.577391119984673,0.4718011694307023,6.0,5.0
33603,I000892207,0.5510484250134539,0.5511922551560104,5.0,8.0
33384,I000885694,0.5207110695359188,0.5825145177775647,3.0,9.0
28219,I000747404,0.6109778640601444,0.43467407755430715,7.0,3.0
16311,I000452741,0.4477988869824544,0.3732650580444664,1.0,0.0
421,I000019886,0.7017586818013037,0.5737565631486058,9.0,9.0
4936,I000170896,0.7272891300780517,0.4828539168734306,9.0,6.0
5723,I000191460,0.5454010871718236,0.45960162141938504,4.0,4.0
5960,I000199371,0.6426740680256617,0.39769528097610995,8.0,1.0
11983,I000356793,0.5032810504599413,0.4128985892598975,2.0,2.0
38516,I001004601,0.5920718429240721,0.4408650802747138,7.0,3.0
15042,I000424956,0.44342788936409305,0.4686557131817227,1.0,5.0
25590,I000679178,0.5882665003780414,0.3979461738334476,6.0,1.0
24032,I000636243,0.6909779235382543,0.4106030269716805,9.0,2.0
10099,I000313029,0.5723068360633822,0.4046702266673032,6.0,1.0
31853,I000844359,0.4962561520750493,0.4737812517216079,2.0,5.0
34477,I000912924,0.5168695157544826,0.4701948759531103,3.0,5.0
34295,I000908366,0.5467885312420661,0.46228160560435677,4.0,4.0
24993,I000664784,0.5738572035475212,0.4846908869330094,6.0,6.0
30580,I000813052,0.4728766724243703,0.3208598549270144,1.0,0.0
13990,I000397001,0.617681465716985,0.383165820108639,8.0,1.0
2952,I000106206,0.4580287193321654,0.48239755935485845,1.0,6.0
24829,I000660176,0.6496438964849041,0.4578412880518492,8.0,4.0
25466,I000675524,0.4377374088427042,0.394762811762442,0.0,1.0
3358,I000122235,0.7868845063563062,0.44247174101450126,9.0,3.0
13849,I000394565,0.631388485213559,0.4913206351600696,8.0,6.0
2273,I000082610,0.5073480178542826,0.5042980797721013,2.0,7.0
28347,I000751024,0.5221754608431325,0.4760762061779685,3.0,5.0
1347,I000055051,0.49749695753021217,0.5190444039783806,2.0,8.0
2528,I000090324,0.85613251329563,0.5875007695523344,9.0,9.0
12001,I000357054,0.49077457498220484,0.5326734644949895,2.0,8.0
26322,I000697293,0.582511154183654,0.47659211434593785,6.0,5.0
33117,I000878497,0.4827774095352752,0.30913856674969276,2.0,0.0
16333,I000453257,0.39144235893178914,0.4706051283907862,0.0,5.0
33201,I000880147,0.5405767628438745,0.4639212550583088,4.0,5.0
22387,I000593644,0.6155917303107871,0.5063453517121077,8.0,7.0
13531,I000388761,0.5374547366007941,0.4374531987252568,4.0,3.0
34429,I000911610,0.5981641565947012,0.4723021087775041,7.0,5.0
37759,I000986098,0.5147658835290202,0.5143255805353552,3.0,7.0
22491,I000596077,0.6013433833122847,0.5676306256472106,7.0,9.0
579,I000028371,0.5481282163628561,0.5243930683490499,4.0,8.0
4241,I000150780,0.5064828342877793,0.47363759883172657,2.0,5.0
37565,I000983521,0.478651446255155,0.4951489069055808,1.0,7.0
4591,I000160495,0.5046259224208385,0.30320326269341097,2.0,0.0
2279,I000082793,0.6834213179983237,0.44613213226049164,9.0,3.0
28889,I000765743,0.5562487499918936,0.4262170002746819,5.0,2.0
20662,I000551942,0.6331431873084655,0.4927971814748213,8.0,6.0
20273,I000543163,0.5958826238911442,0.3578469517279975,7.0,0.0
25776,I000683081,0.4482675938404299,0.44969989792919807,1.0,4.0
12767,I000374219,0.5541280049765737,0.47729663809762585,5.0,5.0
29401,I000781477,0.5263873144865748,0.5049430681747211,3.0,7.0
12975,I000377682,0.5828435115184065,0.4645648263045485,6.0,5.0
13844,I000394510,0.51704482323166,0.48261522299991055,3.0,6.0
7012,I000230964,0.5274316536234995,0.4050191002358122,3.0,1.0
1943,I000072184,0.4716395772176798,0.4984235406695842,1.0,7.0
16133,I000448837,0.5008988546263624,0.5153144297993962,2.0,7.0
14070,I000399209,0.6015070186724044,0.5089935238674623,7.0,7.0
27821,I000737815,0.2795775775397668,0.4396705193521431,0.0,3.0
1722,I000065098,0.565343806050462,0.42884309101175566,5.0,2.0
22260,I000589741,0.5121613989219964,0.47518502057184503,3.0,5.0
33200,I000880142,0.5109179480634262,0.4405910653083863,3.0,3.0
27325,I000723491,0.44927028045300504,0.5095924034791256,1.0,7.0
774,I000034998,0.4404340097559748,0.48065887024280024,1.0,6.0
37647,I000984733,0.4773605286226106,0.5091208693265871,1.0,7.0
6434,I000214444,0.5896424449441794,0.4919913311241926,7.0,6.0
1688,I000064393,0.39962914283031137,0.4958760802925518,0.0,7.0
5794,I000193664,0.5722090704540441,0.44798776041181765,6.0,3.0
6695,I000220668,0.471371564391257,0.37170509371216365,1.0,0.0
8495,I000270314,0.5203891846268339,0.4692144104281826,3.0,5.0
21903,I000580302,0.3461075631216981,0.5376102192912207,0.0,8.0
28288,I000749676,0.42343688030453275,0.4839493626847946,0.0,6.0
18444,I000502461,0.6867309863587862,0.4913717958639561,9.0,6.0
31794,I000843225,0.5900610990930287,0.4645211476715386,7.0,5.0
25028,I000665559,0.5482129609069314,0.5002161060166157,4.0,7.0
9173,I000287967,0.4606935302054286,0.29287853640568473,1.0,0.0
20355,I000544877,0.5422360227211772,0.4342382355726623,4.0,3.0
36256,I000953372,0.5491200027782986,0.3577706441876961,4.0,0.0
15823,I000441817,0.5005662723372638,0.5646372599371356,2.0,9.0
17781,I000485168,0.6549611942398018,0.424567091219863,9.0,2.0
11496,I000345088,0.4676359329350391,0.3892811683376381,1.0,1.0
7225,I000239082,0.5312860922912018,0.41349655542605646,3.0,2.0
28042,I000743229,0.6647109091705962,0.26981488992244784,9.0,0.0
14986,I000424017,0.47346780900719343,0.48781155850799124,1.0,6.0
14288,I000404858,0.5084482440847938,0.508971855971971,2.0,7.0
11382,I000341826,0.5743155196800291,0.44457543235750124,6.0,3.0
19595,I000528210,0.5399676757698976,0.49442030830241074,4.0,6.0
20248,I000542717,0.5648672501517564,0.43228982628740487,5.0,3.0
13344,I000385992,0.5616636474314816,0.47940874353215857,5.0,6.0
31487,I000834317,0.4876185437094939,0.34494847856833033,2.0,0.0
12727,I000373453,0.6272166310917527,0.47319332898837263,8.0,5.0
15392,I000432548,0.5807442960356418,0.4184087674616296,6.0,2.0
5206,I000178548,0.5457102935162865,0.46977007799964654,4.0,5.0
22205,I000588592,0.5449223039474129,0.46614290054264956,4.0,5.0
13411,I000387607,0.4925769427674835,0.48156836468750736,2.0,6.0
23447,I000620228,0.4987080189526676,0.4920540613970543,2.0,6.0
27004,I000715879,0.6128730043727119,0.48048341858373655,7.0,6.0
16459,I000455716,0.5889626436471037,0.5176869880231165,6.0,8.0
17451,I000478125,0.5844260394912786,0.42379827131895353,6.0,2.0
628,I000029824,0.3479884084914384,0.5026342274087634,0.0,7.0
18127,I000493706,0.48838439342363954,0.4394364717303648,2.0,3.0
1392,I000056747,0.6050339230382576,0.45462216892063756,7.0,4.0
8736,I000278455,0.54839967983087,0.5131670557249361,4.0,7.0
9323,I000291192,0.6703136749444856,0.3787852786903037,9.0,1.0
26445,I000700377,0.46055087071758194,0.4247983243072832,1.0,2.0
29397,I000781406,0.42259840997837955,0.23281012961125333,0.0,0.0
6922,I000227594,0.5272489503197645,0.6098751422711504,3.0,9.0
38052,I000992415,0.6164128445931465,0.38277932128761105,8.0,1.0
12130,I000360204,0.3726630827919614,0.5280555057567066,0.0,8.0
21055,I000560408,0.3183340454023993,0.517320893481171,0.0,8.0
20968,I000558520,0.4871360571021986,0.46019713142393937,2.0,4.0
28563,I000756287,0.5473665443930995,0.3947917453356709,4.0,1.0
8827,I000280961,0.6686240343970231,0.3969469513752951,9.0,1.0
15786,I000441228,0.49963618804906546,0.5106248644359945,2.0,7.0
11587,I000347441,0.5521696657098936,0.5112104647645058,5.0,7.0
13722,I000391880,0.47371017182777897,0.4760450370118555,1.0,5.0
9672,I000302527,0.6145036849718006,0.4600092052033906,8.0,4.0
25361,I000673728,0.5765142313046565,0.2704444663598494,6.0,0.0
31136,I000827919,0.6237002900753107,0.5805985337650574,8.0,9.0
7247,I000239580,0.5205139508555785,0.4224174730661499,3.0,2.0
12402,I000366107,0.6536562150501023,0.49342182016385006,9.0,6.0
36698,I000963495,0.4782970491062912,0.3505872984114896,1.0,0.0
25560,I000678643,0.6643854129022361,0.38419647224384496,9.0,1.0
23902,I000633101,0.6610160734599789,0.39590344780755493,9.0,1.0
790,I000035703,0.56193846030957,0.467546004541452,5.0,5.0
16359,I000453764,0.6074709527533222,0.4621166496340665,7.0,4.0
6392,I000213127,0.6444810805674679,0.4825347364110553,8.0,6.0
23756,I000627653,0.4183679352408721,0.6050095581247994,0.0,9.0
20903,I000556689,0.6951366232960381,0.4650036696697663,9.0,5.0
20457,I000548144,0.5872311059517675,0.49351559328925215,6.0,6.0
28134,I000745261,0.650716853728347,0.46076427401763353,8.0,4.0
6045,I000202279,0.6601492971073781,0.4556494016097902,9.0,4.0
7748,I000252665,0.5626096385426265,0.4859282813262687,5.0,6.0
22971,I000608515,0.557291191382879,0.49634503136442276,5.0,7.0
23697,I000625543,0.716989779174348,0.4033576598150085,9.0,1.0
13932,I000395935,0.6659777906168658,0.3426116633238824,9.0,0.0
32248,I000854749,0.5043295306582065,0.4023834754731475,2.0,1.0
36633,I000962003,0.5324024311413188,0.42398293104871443,4.0,2.0
33462,I000887813,0.5622645672621027,0.4591703386181033,5.0,4.0
18359,I000500825,0.5022806967901692,0.3208526653236254,2.0,0.0
19145,I000516901,0.5618518871837384,0.385836837224931,5.0,1.0
34340,I000909202,0.5263620211472031,0.44593846738439474,3.0,3.0
31544,I000836437,0.5747923180030824,0.4061480968587633,6.0,1.0
22434,I000594674,0.47716526820405836,0.53481606411173,1.0,8.0
17641,I000482088,0.6999596874744112,0.4351228726799497,9.0,3.0
24244,I000642564,0.6303777094992439,0.4351939537132594,8.0,3.0
25124,I000668447,0.5795808339407442,0.45910465046552634,6.0,4.0
1001,I000043565,0.4885678077116955,0.4762599759017019,2.0,5.0
3939,I000140956,0.49650619487231795,0.4173590776406631,2.0,2.0
29524,I000784174,0.6048646475460049,0.4535357698205775,7.0,4.0
14767,I000418103,0.38504870419401976,0.2878255756924157,0.0,0.0
10329,I000317681,0.5565818389230751,0.440071062508366,5.0,3.0
22089,I000586457,0.5273749254868966,0.46407010175441715,3.0,5.0
10263,I000316524,0.6030413022124973,0.516492493463262,7.0,7.0
29301,I000778896,0.4730697567227219,0.46820873108779804,1.0,5.0
5484,I000185280,0.5125299274271353,0.4198907451327067,3.0,2.0
2452,I000088437,0.561583792968094,0.4930539592096204,5.0,6.0
7413,I000243756,0.5464482421632736,0.48313186638960787,4.0,6.0
24678,I000654058,0.4883262083591136,0.4340145685972955,2.0,3.0
11664,I000348719,0.5423366664485985,0.4614482666447658,4.0,4.0
16427,I000455092,0.5967276197552798,0.3850322087898593,7.0,1.0
12673,I000372450,0.5754176855349806,0.4314021178821748,6.0,2.0
26208,I000694239,0.7707693669281781,0.38323393431175123,9.0,1.0
17571,I000480703,0.5263769237923982,0.5019622655072131,3.0,7.0
29298,I000778846,0.5926403809187563,0.41733281958032187,7.0,2.0
18314,I000499802,0.44686569512925794,0.602538759015762,1.0,9.0
36671,I000962744,0.5849531157427791,0.5470664547073514,6.0,8.0
26418,I000699676,0.5822916004494306,0.45820702911049727,6.0,4.0
11822,I000353504,0.6075973501689067,0.5151169071640386,7.0,7.0
35195,I000932015,0.5600214428935943,0.5148330523637705,5.0,7.0
2506,I000089790,0.5047794702168291,0.4426224588663921,2.0,3.0
9856,I000306864,0.4446441289211894,0.38512938981103884,1.0,1.0
35259,I000933034,0.6279158567948451,0.46341448873792657,8.0,5.0
36287,I000953938,0.6870029559509727,0.4475926314546954,9.0,3.0
35502,I000937954,0.5808952825576847,0.4494227807441555,6.0,4.0
34023,I000902243,0.5327445725388754,0.3792145778552012,4.0,1.0
32972,I000874787,0.5283708341284465,0.4448251071040732,3.0,3.0
28101,I000744614,0.5551933257454253,0.4658390420678668,5.0,5.0
21463,I000570562,0.455667872901815,0.4506051453319888,1.0,4.0
8960,I000283686,0.6679706419286336,0.5206875816641185,9.0,8.0
31689,I000840682,0.6166902134542439,0.4248400341398496,8.0,2.0
2303,I000083203,0.4541805504734483,0.3874855308024726,1.0,1.0
16622,I000459010,0.5614776111653694,0.45908500887972453,5.0,4.0
8940,I000283239,0.5604318273917129,0.4467102103839789,5.0,3.0
35125,I000929497,0.4136681725291905,0.5586434241337478,0.0,9.0
13650,I000390625,0.48654500284946167,0.5086093812237549,2.0,7.0
89,I000005660,0.5112806063699724,0.5056015171316677,3.0,7.0
13621,I000390134,0.4523913043169356,0.4111212843252658,1.0,2.0
24280,I000643370,0.5761975749561734,0.5340254176402772,6.0,8.0
26041,I000690131,0.5369590772781908,0.5690751209751383,4.0,9.0
9883,I000307432,0.543885364992855,0.5384101106492691,4.0,8.0
28565,I000756438,0.46576913253180124,0.46684773071620056,1.0,5.0
21902,I000580300,0.6201267210291315,0.40777493056120545,8.0,1.0
5065,I000174577,0.6336006108544887,0.3673635139372974,8.0,0.0
11261,I000339444,0.5836218314164991,0.5238896563070664,6.0,8.0
15858,I000442729,0.4236594211498067,0.4730656676777498,0.0,5.0
9604,I000299889,0.44659375927349354,0.40622892618189943,1.0,1.0
12604,I000371134,0.522337295184728,0.4859174906581278,3.0,6.0
20742,I000553496,0.4655762407986494,0.5964385413069815,1.0,9.0
35266,I000933184,0.6010986938167168,0.4703791722122445,7.0,5.0
22011,I000582937,0.5598370504470095,0.39914069343013875,5.0,1.0
18888,I000511271,0.5233556148410771,0.5435743397406212,3.0,8.0
14294,I000405029,0.5203255130149835,0.43084830865119944,3.0,2.0
36357,I000954803,0.6409143925328491,0.6739420175000922,8.0,9.0
1436,I000058002,0.6402331916955064,0.45613364688384705,8.0,4.0
17606,I000481303,0.31291223629989673,0.5662390828893239,0.0,9.0
21976,I000581975,0.5573701722443225,0.41652234474607586,5.0,2.0
9472,I000296151,0.5320758014847096,0.5222204177588051,4.0,8.0
31318,I000831184,0.48036697055253896,0.4577017328055399,1.0,4.0
13075,I000379928,0.5415659649863368,0.47534539169985723,4.0,5.0
9275,I000290309,0.587356266301708,0.4538094493307978,6.0,4.0
35445,I000936907,0.5271210898505989,0.3474691313064574,3.0,0.0
27924,I000740583,0.5283073214005197,0.46146099112691846,3.0,4.0
24776,I000657815,0.5697920454860731,0.44310695079301743,6.0,3.0
14937,I000423075,0.6116027382339126,0.5427854247133771,7.0,8.0
7960,I000258102,0.4390391557711221,0.5524175395489351,0.0,9.0
20549,I000550004,0.49424385235656876,0.39668993279216536,2.0,1.0
10989,I000333452,0.6014798245444503,0.4066232597483674,7.0,1.0
14845,I000420025,0.5491688038259673,0.5920730928749832,4.0,9.0
7370,I000242564,0.6069298335261678,0.4805041501524049,7.0,6.0
6240,I000208469,0.5960414596179872,0.4665515010832199,7.0,5.0
8106,I000261476,0.45096549116046797,0.48359081264151205,1.0,6.0
15357,I000431950,0.4818673798117059,0.47934144624376407,1.0,6.0
32263,I000854862,0.5592846217215656,0.5399564047960013,5.0,8.0
38121,I000993966,0.5971197364184588,0.3798381732387818,7.0,1.0
35092,I000928680,0.6429427929163937,0.43110110087262093,8.0,2.0
10134,I000313847,0.6241427693787303,0.3956351296190296,8.0,1.0
32566,I000863893,0.5027055463751579,0.39651330107582355,2.0,1.0
16611,I000458830,0.511142934400156,0.37886274701271305,3.0,1.0
20859,I000555684,0.7069474693471983,0.5232396998963301,9.0,8.0
12690,I000372780,0.43039181705611523,0.5339856252794095,0.0,8.0
35117,I000929346,0.6561023272947595,0.47938153925173116,9.0,6.0
12533,I000369151,0.5832161700491229,0.4708762409908397,6.0,5.0
31213,I000829226,0.6805883894577142,0.4280782303433229,9.0,2.0
13795,I000393337,0.47555538681018417,0.4796217459545512,1.0,6.0
15177,I000427676,0.6219599611748091,0.4882886915511326,8.0,6.0
33663,I000893859,0.7538878590090202,0.5782138788386243,9.0,9.0
22916,I000607281,0.5782536609559595,0.46096613749590487,6.0,4.0
26133,I000692400,0.5418337017124616,0.41761256300824545,4.0,2.0
393,I000018692,0.5715724302287339,0.414414360026621,6.0,2.0
10826,I000329985,0.41568547113071974,0.4542653474481584,0.0,4.0
26309,I000696895,0.5111086443219928,0.47530368879935325,3.0,5.0
32097,I000851437,0.45381929745747795,0.542040513017479,1.0,8.0
34154,I000904615,0.5633439983612321,0.5501956037093606,5.0,8.0
19809,I000532925,0.5135979460717357,0.5651542227117421,3.0,9.0
37766,I000986190,0.724925619429353,0.4592425831835281,9.0,4.0
8503,I000270583,0.49470086151403153,0.38023326479103925,2.0,1.0
2540,I000091049,0.6827948992871775,0.41600035092771603,9.0,2.0
9250,I000289655,0.6101513946993883,0.4225260089772511,7.0,2.0
1762,I000065921,0.734264091908662,0.45791710398830104,9.0,4.0
35302,I000933835,0.6009923107057048,0.41806690214434095,7.0,2.0
20413,I000547020,0.46441661090264486,0.4468900167190468,1.0,3.0
22177,I000588156,0.6828997581058799,0.34113595780761174,9.0,0.0
11229,I000338799,0.49148940436499183,0.4446145239903566,2.0,3.0
4423,I000156011,0.7381786382276327,0.38318843505104866,9.0,1.0
16303,I000452633,0.4761472974662544,0.4157345854610672,1.0,2.0
30923,I000821657,0.5430739731101768,0.5107747764566493,4.0,7.0
37556,I000983402,0.3818853644968654,0.426879898521174,0.0,2.0
34611,I000916871,0.5381714902778351,0.4330606360555899,4.0,3.0
32393,I000857508,0.5763385704480724,0.4721049534376381,6.0,5.0
36489,I000958010,0.5273151368810309,0.31350418424088766,3.0,0.0
476,I000022514,0.7183677988943519,0.39930209365842173,9.0,1.0
27960,I000741300,0.4760382598638696,0.48683806704981514,1.0,6.0
30060,I000797001,0.44523655918276583,0.5617916329125103,1.0,9.0
1371,I000055704,0.4395130078040458,0.32386605399847057,0.0,0.0
36214,I000952649,0.6357027490919104,0.37760805546099074,8.0,0.0
5364,I000182326,0.5777942142730074,0.43102479768516333,6.0,2.0
31414,I000832847,0.5438280984542577,0.2633931283538263,4.0,0.0
6108,I000204612,0.5111960853379681,0.22848950263863108,3.0,0.0
27401,I000726330,0.4908544534061257,0.5644621649572834,2.0,9.0
36850,I000968020,0.5528157976217571,0.39997522710914896,5.0,1.0
16786,I000462269,0.5545055173846252,0.38118083905639233,5.0,1.0
7624,I000248951,0.5390402329980031,0.48937514612068944,4.0,6.0
15069,I000425785,0.6518183107111666,0.437518800992951,8.0,3.0
37196,I000976515,0.5077277778144378,0.4189505179782545,2.0,2.0
20898,I000556558,0.6048419107879912,0.47140841562337304,7.0,5.0
32381,I000857162,0.6191803643973053,0.3945350505659532,8.0,1.0
36313,I000954173,0.5513636332218916,0.5002078779824914,5.0,7.0
15903,I000443853,0.5600437177884047,0.4127364168043774,5.0,2.0
33601,I000892090,0.4650680990018441,0.5484167055164353,1.0,8.0
13355,I000386288,0.5455210926383914,0.473836569827277,4.0,5.0
7507,I000245872,0.7023653854607629,0.33130314867558586,9.0,0.0
5616,I000188575,0.545912318868721,0.49480650856844893,4.0,6.0
539,I000026926,0.3513696333290757,0.5195072441653895,0.0,8.0
29637,I000786999,0.5594824116408559,0.49681359611515113,5.0,7.0
28681,I000759519,0.6008623655141843,0.46183353267338567,7.0,4.0
29591,I000785527,0.4603213533680248,0.4839305197707691,1.0,6.0
17444,I000478048,0.43824985594752014,0.5474939967926417,0.0,8.0
24380,I000645801,0.43352686642082905,0.45345354107441205,0.0,4.0
534,I000026640,0.49443140333888286,0.42342531643622916,2.0,2.0
32536,I000862655,0.6826589827498362,0.44061906049966104,9.0,3.0
28513,I000755130,0.5015521680583677,0.5751927287912765,2.0,9.0
34911,I000923647,0.5239097665315473,0.43551469051920544,3.0,3.0
1668,I000063756,0.4934451042006789,0.4976407975602028,2.0,7.0
4697,I000162822,0.5758389523522529,0.5468705185138916,6.0,8.0
28917,I000766283,0.5241516634865044,0.504357737352088,3.0,7.0
33994,I000901676,0.5411292396032495,0.6021813122636519,4.0,9.0
26887,I000712555,0.43505021261552945,0.7252001350343937,0.0,9.0
22869,I000605972,0.5598570320221532,0.4800027470468158,5.0,6.0
35581,I000939358,0.4315014514109664,0.40412594694771864,0.0,1.0
4078,I000145222,0.4860319821328361,0.3843081929835182,2.0,1.0
1820,I000068616,0.5132581159280588,0.6330439322425739,3.0,9.0
30550,I000812330,0.5007415041116332,0.37380196148746736,2.0,0.0
22098,I000586632,0.5203850980040866,0.4326173806373252,3.0,3.0
32776,I000868905,0.5789477097716432,0.47152157169374664,6.0,5.0
37051,I000973644,0.3491347786626159,0.7299926069746425,0.0,9.0
6978,I000229975,0.4832603082398984,0.44391336878268933,2.0,3.0
10910,I000331988,0.5836986021006795,0.4462178491410643,6.0,3.0
28800,I000762678,0.29005103315046565,0.5731111965018003,0.0,9.0
21688,I000575531,0.45215884495397546,0.5998229574186346,1.0,9.0
5937,I000198517,0.5919815816547203,0.40146471239533255,7.0,1.0
11252,I000339211,0.5470615084456728,0.48490025226420147,4.0,6.0
21179,I000562491,0.6475638352194052,0.46381716489727837,8.0,5.0
37848,I000988139,0.5422954627419264,0.4874628343433601,4.0,6.0
9243,I000289422,0.5456081436439176,0.45026916178219356,4.0,4.0
13249,I000382980,0.43198591096065175,0.5175227675247043,0.0,8.0
706,I000032087,0.8498827272918593,0.47045992927022534,9.0,5.0
23610,I000623686,0.5084846285784865,0.46988010448433437,2.0,5.0
3369,I000122352,0.4967873917478878,0.518998855840135,2.0,8.0
643,I000030179,0.5937236219073424,0.35862850454582873,7.0,0.0
22739,I000601849,0.5625132292454293,0.46991322722585654,5.0,5.0
31071,I000826199,0.5347376964059126,0.5021049489849208,4.0,7.0
38903,I001012128,0.4964713056936463,0.5593515586354453,2.0,9.0
11423,I000343048,0.4996571629685551,0.4233479050222101,2.0,2.0
31388,I000832332,0.5867709300774078,0.4812824836182429,6.0,6.0
13205,I000382022,0.6475754451655055,0.3243619095928614,8.0,0.0
27825,I000738044,0.6291489047369384,0.4422135008055279,8.0,3.0
21569,I000573074,0.6910808847263723,0.5351388252066416,9.0,8.0
38125,I000994048,0.5240438291702876,0.4373115327236055,3.0,3.0
3963,I000141526,0.7595815637700173,0.5836062159373525,9.0,9.0
14252,I000403630,0.6146880467735827,0.4741461516444291,8.0,5.0
24832,I000660208,0.568431732157553,0.4810171072295859,5.0,6.0
10633,I000325622,0.5592788242061862,0.48466721008345925,5.0,6.0
2068,I000075609,0.6193947292880921,0.5076136651599924,8.0,7.0
34844,I000922169,0.5756836967060761,0.4408435286430563,6.0,3.0
1621,I000062299,0.5847405122721254,0.4248597072726578,6.0,2.0
347,I000015706,0.5464479811579203,0.2732329305076835,4.0,0.0
8333,I000267100,0.5932769104508993,0.5413062482409918,7.0,8.0
25943,I000687376,0.5237620046273,0.5017649550401372,3.0,7.0
33739,I000895748,0.7485516279844473,0.36237428332948474,9.0,0.0
36400,I000955474,0.7450671968493537,0.5222751875790201,9.0,8.0
3187,I000116050,0.3424887692152017,0.43030373120019777,0.0,2.0
31401,I000832513,0.4831086812102806,0.5445877813490215,2.0,8.0
1167,I000049627,0.5649080781784102,0.3277683812985775,5.0,0.0
2870,I000102952,0.5359377870599641,0.5543320441679477,4.0,9.0
28750,I000761537,0.5672333856742493,0.48852012658353516,5.0,6.0
23572,I000622905,0.45725998682610164,0.5526667643625349,1.0,9.0
26166,I000693239,0.5491890043100907,0.2941759841306405,4.0,0.0
3042,I000110535,0.42986666237719895,0.5650709002371274,0.0,9.0
16655,I000459671,0.4604342643105242,0.6119053103820857,1.0,9.0
30334,I000805412,0.5754245585348605,0.4449525847631713,6.0,3.0
667,I000030991,0.703819948138904,0.3558191570761965,9.0,0.0
10113,I000313324,0.6758716943392195,0.415578035093033,9.0,2.0
30198,I000801635,0.5978156331080892,0.5675315204995337,7.0,9.0
8126,I000262302,0.4126374121915738,0.4838696897602513,0.0,6.0
30495,I000810385,0.4957987166912393,0.3992858812521678,2.0,1.0
3697,I000133579,0.7302408284042716,0.4819260756239741,9.0,6.0
35062,I000927768,0.5715285022380107,0.4810354859137459,6.0,6.0
21905,I000580353,0.5277172448933055,0.43237230879611827,3.0,3.0
15153,I000427071,0.5558541891597136,0.5291247956230766,5.0,8.0
10912,I000332029,0.48843159609720654,0.3117696978289818,2.0,0.0
21043,I000559964,0.556952707705128,0.36483084498101115,5.0,0.0
