,iid,valence,arousal,v_bins,a_bins
35742,I000942546,0.4904698807515865,0.4597834436071553,2.0,4.0
8357,I000267546,0.47588489311085114,0.47477837709445503,1.0,5.0
24046,I000636443,0.570403450425997,0.49641329212184776,6.0,7.0
16166,I000449816,0.5761583142725747,0.4137247482065664,6.0,2.0
33193,I000880074,0.31881427999129536,0.38597986573722826,0.0,1.0
29011,I000770045,0.49309466832073506,0.2877754895458915,2.0,0.0
30601,I000813778,0.5361963047236487,0.4900998960865289,4.0,6.0
32193,I000853583,0.6982223515144867,0.38631307839547124,9.0,1.0
34596,I000916261,0.4729980809679573,0.6145820791442516,1.0,9.0
17799,I000485489,0.4948531921977022,0.4642873354709469,2.0,5.0
14554,I000412491,0.4804486276716668,0.47593431373472334,1.0,5.0
32626,I000865169,0.5644287738201132,0.45284613829072223,5.0,4.0
4150,I000148129,0.4585479391920715,0.4767075219627739,1.0,5.0
16255,I000451496,0.5347208233021494,0.5147751848155442,4.0,7.0
22347,I000592609,0.4513787342443696,0.6847852511452727,1.0,9.0
24130,I000638450,0.5261128742370093,0.46751867595527336,3.0,5.0
27149,I000719212,0.5352735904860293,0.5287539033783596,4.0,8.0
24826,I000660033,0.43137823451996016,0.5497454525238266,0.0,8.0
20300,I000543670,0.6536453586989419,0.5323497611665919,9.0,8.0
19412,I000523523,0.6734714223948817,0.5242890390086006,9.0,8.0
19172,I000517435,0.5033329425258146,0.5472316712095135,2.0,8.0
24807,I000659545,0.7536123193767117,0.4605459325980231,9.0,4.0
9063,I000285870,0.40466255840080795,0.5337707501948228,0.0,8.0
36634,I000962005,0.5820673441869604,0.47610170549490255,6.0,5.0
26537,I000704012,0.6816748765599766,0.31604744948337116,9.0,0.0
7025,I000231909,0.5722931733522784,0.4779313507897728,6.0,5.0
4670,I000162196,0.5773752062868763,0.44661513720389345,6.0,3.0
30739,I000817227,0.4579302497822674,0.5418681506664702,1.0,8.0
23586,I000623147,0.480372558848321,0.4476398650940332,1.0,3.0
34013,I000901968,0.5579638120638224,0.5730441563294767,5.0,9.0
25225,I000671551,0.5014449231270989,0.4541629870899045,2.0,4.0
5038,I000173860,0.5543470765037166,0.4100189383147926,5.0,1.0
1183,I000050040,0.49971038031886006,0.4706276809380788,2.0,5.0
31238,I000829586,0.6310965566923221,0.42838739967019723,8.0,2.0
7506,I000245855,0.5744153154835393,0.5948427216154775,6.0,9.0
36627,I000961915,0.6361014115820975,0.4109322077568752,8.0,2.0
19149,I000516945,0.5099702972111534,0.49168238456944774,3.0,6.0
11325,I000340680,0.5764875704281481,0.48710489415520547,6.0,6.0
1127,I000048325,0.6405623245016612,0.42486302898828576,8.0,2.0
7211,I000238699,0.4971524848100119,0.4289876961720315,2.0,2.0
24256,I000642747,0.5856439421423053,0.44307841051908203,6.0,3.0
4878,I000169544,0.573300258447871,0.4555631165623708,6.0,4.0
6352,I000211803,0.4150986379498987,0.5394320348151784,0.0,8.0
12315,I000364110,0.68781946893322,0.5086044109693592,9.0,7.0
14601,I000413565,0.5970299236238157,0.45870893358005665,7.0,4.0
29950,I000794623,0.6190705016472925,0.40448365790938234,8.0,1.0
6852,I000225730,0.5591473323046052,0.5300943847775998,5.0,8.0
4193,I000149569,0.5549736363790183,0.5084276792237601,5.0,7.0
36007,I000948007,0.5444028599380061,0.4624160053397164,4.0,4.0
7686,I000251221,0.4887416875779596,0.5051540822157733,2.0,7.0
1393,I000056755,0.6431908270217624,0.4688653932822642,8.0,5.0
907,I000039602,0.46996113545118123,0.4249628743057605,1.0,2.0
20358,I000544904,0.5207773592839869,0.3991212724912139,3.0,1.0
3729,I000134948,0.6442768936056512,0.4332818118005188,8.0,3.0
25025,I000665478,0.6003669385647179,0.34095074465404973,7.0,0.0
14240,I000403368,0.4047542471807386,0.5278493019533637,0.0,8.0
20177,I000541393,0.5607784284650944,0.4564869700960745,5.0,4.0
30801,I000818861,0.45353911218777726,0.46444177139594983,1.0,5.0
3044,I000110737,0.46840823293728184,0.38868117401335645,1.0,1.0
8665,I000275460,0.4345663819796355,0.5628564501885254,0.0,9.0
35682,I000941501,0.5495363407561444,0.5803448583185397,4.0,9.0
23079,I000610895,0.5830809904078008,0.4498003744890674,6.0,4.0
27303,I000722783,0.4848282949048812,0.5354012053523571,2.0,8.0
9728,I000303772,0.5207351439127414,0.5467918287575306,3.0,8.0
35846,I000944012,0.5861778475870236,0.5596541304546405,6.0,9.0
23481,I000620817,0.490151518506025,0.46738703328046105,2.0,5.0
9431,I000294820,0.614691372011438,0.3524182318676527,8.0,0.0
32215,I000854035,0.6381711346802557,0.41694959870175036,8.0,2.0
35019,I000926319,0.5226132871885042,0.50863192373097,3.0,7.0
32636,I000865541,0.6412067788069775,0.3510489125863445,8.0,0.0
36214,I000952649,0.6357027490919104,0.37760805546099074,8.0,0.0
36386,I000955211,0.736779361326898,0.3860724532438626,9.0,1.0
5138,I000176544,0.44454267701928585,0.5316791256019341,1.0,8.0
31230,I000829480,0.6449625792028854,0.4338020056482983,8.0,3.0
23415,I000619032,0.5150273741622805,0.48686494758757093,3.0,6.0
34035,I000902365,0.7035482110249566,0.26376604296137157,9.0,0.0
14143,I000401274,0.715257105017275,0.49454735415983664,9.0,6.0
820,I000036635,0.4576676440606939,0.5106567055616114,1.0,7.0
12533,I000369151,0.5832161700491229,0.4708762409908397,6.0,5.0
9509,I000297331,0.44074676756131415,0.49976570961494543,1.0,7.0
3862,I000138435,0.5827126137863076,0.4183717972095201,6.0,2.0
5721,I000191428,0.561703682307896,0.47792120811185285,5.0,5.0
9596,I000299589,0.5382497167989173,0.5862692897389672,4.0,9.0
14285,I000404818,0.5442016156015997,0.44309886544157984,4.0,3.0
7240,I000239357,0.5726338150602874,0.5206744061736851,6.0,8.0
36133,I000951243,0.544613279634146,0.538479958212306,4.0,8.0
22130,I000587153,0.49664901257170824,0.5264679224105321,2.0,8.0
5940,I000198638,0.46055053728858275,0.5177271821675202,1.0,8.0
20119,I000540101,0.4783676062806239,0.46976915804078834,1.0,5.0
25692,I000681581,0.5581223739105295,0.41032975907530084,5.0,1.0
15306,I000430496,0.6740840754308245,0.3742446651869842,9.0,0.0
27830,I000738378,0.6071677033993146,0.5231200085696012,7.0,8.0
7467,I000244799,0.5574958053381688,0.4154701022048951,5.0,2.0
15713,I000439115,0.6830685587007789,0.4827648070706647,9.0,6.0
18265,I000498313,0.531760605979877,0.46465945309790346,4.0,5.0
18143,I000494026,0.5763650788177619,0.44374392443241595,6.0,3.0
37177,I000976200,0.5254036542060551,0.3208696914341149,3.0,0.0
25421,I000674714,0.521476863808042,0.5126787273187211,3.0,7.0
30102,I000798246,0.4803701136826958,0.45928248643943526,1.0,4.0
15422,I000432948,0.49172599256384514,0.3869498406170672,2.0,1.0
16413,I000454895,0.7322776474484155,0.4236162700665138,9.0,2.0
21064,I000560608,0.5995993105247428,0.4521016989253993,7.0,4.0
23443,I000620067,0.529934448632642,0.4206896209897434,3.0,2.0
33612,I000892381,0.5917483198855984,0.4393904248571475,7.0,3.0
5109,I000175716,0.8054386674485502,0.5388114225556336,9.0,8.0
15281,I000429869,0.6691257136727451,0.44899072717501065,9.0,4.0
11209,I000338340,0.6008678812734222,0.4614432025354766,7.0,4.0
689,I000031576,0.621407476677858,0.30840480438574935,8.0,0.0
34690,I000918956,0.6418802342172085,0.4639262233432029,8.0,5.0
5851,I000195921,0.4890644617053585,0.3682263932307414,2.0,0.0
19742,I000531604,0.5505581622585999,0.5280414665318782,4.0,8.0
36234,I000952935,0.6564318595428162,0.5349701788444823,9.0,8.0
7760,I000252758,0.8224445576689421,0.4883947829216759,9.0,6.0
31686,I000840598,0.4802464618784771,0.44489271918923373,1.0,3.0
12901,I000376185,0.6593967614004772,0.6343169506552335,9.0,9.0
14335,I000406485,0.5752303798868571,0.42116640063889876,6.0,2.0
24777,I000657874,0.44751467938362816,0.5988399846610648,1.0,9.0
5431,I000183898,0.3534682178504609,0.5669541889319556,0.0,9.0
17783,I000485182,0.5953240147180342,0.4377046466027352,7.0,3.0
26748,I000708819,0.6191509796764513,0.409840845830879,8.0,1.0
36685,I000963120,0.5863578259563123,0.4654680158660181,6.0,5.0
6978,I000229975,0.4832603082398984,0.44391336878268933,2.0,3.0
25173,I000670090,0.5674366411576955,0.43018410407646784,5.0,2.0
27455,I000727758,0.5108085111035519,0.4699766931559734,3.0,5.0
37953,I000990260,0.46266906034812405,0.6124186627536573,1.0,9.0
36796,I000966449,0.3301828740932692,0.4206464035381505,0.0,2.0
22486,I000595987,0.5977021307146871,0.43467549778017756,7.0,3.0
35154,I000930573,0.47602555109216443,0.5684744157939146,1.0,9.0
36495,I000958193,0.6026329618115276,0.4046760858002907,7.0,1.0
18422,I000502005,0.5699444643233659,0.4522854948428307,6.0,4.0
11795,I000352846,0.5968353934096469,0.5077278184307296,7.0,7.0
8527,I000271168,0.6303225955007905,0.43616966644522726,8.0,3.0
16002,I000445862,0.3752312799361281,0.6546713634465602,0.0,9.0
36380,I000955101,0.6358929939222225,0.3742124488104897,8.0,0.0
28257,I000748431,0.6498034643531353,0.4589299835828024,8.0,4.0
15494,I000434496,0.4159729431654588,0.3848868070876308,0.0,1.0
32829,I000870213,0.527624992014764,0.4596186988246389,3.0,4.0
33175,I000879780,0.6101944810002095,0.4247091488416656,7.0,2.0
16162,I000449773,0.49884608084884013,0.4482318241830848,2.0,4.0
17862,I000487056,0.3700195193390723,0.5531529001213182,0.0,9.0
23280,I000615276,0.5525825692814024,0.4783585978226682,5.0,6.0
30327,I000805206,0.657934766097355,0.4936431326769252,9.0,6.0
12827,I000375117,0.45374239941001654,0.46848992817580337,1.0,5.0
10798,I000329328,0.5700677152338166,0.5013774720151863,6.0,7.0
29281,I000778251,0.5960892462208711,0.446288578305059,7.0,3.0
32186,I000853469,0.598026233820485,0.5152584667561264,7.0,7.0
1402,I000056923,0.5765822465873444,0.37007901530079246,6.0,0.0
5861,I000196262,0.45731096187921677,0.5784519843084772,1.0,9.0
27052,I000717148,0.43545645692447255,0.5278707037466527,0.0,8.0
6261,I000209280,0.5604495047141649,0.48147963634114854,5.0,6.0
442,I000020825,0.49697950384197975,0.435353555236618,2.0,3.0
36653,I000962339,0.5179553704563962,0.45495588695536426,3.0,4.0
35255,I000932954,0.5318816887051967,0.5031553905912356,4.0,7.0
31540,I000836401,0.47030964104178763,0.5221858503247737,1.0,8.0
16702,I000460673,0.7287860994671106,0.39433508206371876,9.0,1.0
38578,I001005558,0.562939842983452,0.4541838730623128,5.0,4.0
33321,I000883476,0.5029618484204861,0.37436531648498445,2.0,0.0
38534,I001004871,0.5121737234293837,0.4109106202017246,3.0,2.0
25537,I000677994,0.5875468691994585,0.5096272100585277,6.0,7.0
12652,I000372110,0.5414634378733566,0.49466622194279836,4.0,6.0
28604,I000757595,0.4235618392882812,0.4379701119718279,0.0,3.0
8908,I000282548,0.47121167244542145,0.43787254065261016,1.0,3.0
34492,I000913224,0.5257625440547206,0.489271524293388,3.0,6.0
29693,I000788429,0.44975189049392517,0.47246429936512335,1.0,5.0
27353,I000724723,0.6182237709872714,0.45193328656077036,8.0,4.0
17202,I000472213,0.6360419423780335,0.44955741801327503,8.0,4.0
35416,I000936368,0.6306851406787836,0.3623659158704999,8.0,0.0
8534,I000271232,0.539578401860132,0.5410052606980744,4.0,8.0
15051,I000425198,0.5603830059907706,0.4353018220100485,5.0,3.0
4247,I000150903,0.5409528501719556,0.6183221981167268,4.0,9.0
30317,I000805084,0.59984325828,0.5100447379150219,7.0,7.0
12934,I000376634,0.5967658962729009,0.5153872133729853,7.0,7.0
18563,I000504639,0.5966233999501184,0.5233678829945473,7.0,8.0
26474,I000701656,0.5555675107834972,0.4694692825799574,5.0,5.0
16454,I000455586,0.5602350105840643,0.5073888301812477,5.0,7.0
28282,I000749495,0.5323235051547799,0.44506506998286144,4.0,3.0
6105,I000204490,0.4774022213305641,0.5396206419678706,1.0,8.0
3536,I000128536,0.5130443789325146,0.4534298855980402,3.0,4.0
38118,I000993942,0.46745131456886607,0.46913354172776595,1.0,5.0
12546,I000369354,0.6395522837955184,0.39506695921597923,8.0,1.0
34720,I000919717,0.581066938365995,0.4398293442752005,6.0,3.0
3183,I000116009,0.5780382911575803,0.49282366401732414,6.0,6.0
25512,I000677130,0.5758303880559195,0.4499938715523619,6.0,4.0
6785,I000223122,0.6857220341721872,0.4207041632538451,9.0,2.0
35917,I000945548,0.6713728245029795,0.43532800101879,9.0,3.0
29423,I000782128,0.5229313982940498,0.4797412842239183,3.0,6.0
8767,I000279623,0.42953056526929534,0.6248065556124285,0.0,9.0
9559,I000298756,0.3810338367604329,0.5212295437869802,0.0,8.0
38650,I001006848,0.3930477120749916,0.5362374015947967,0.0,8.0
1700,I000064641,0.4972575891193325,0.3595802414217646,2.0,0.0
16057,I000447044,0.4293449926739298,0.35987653011952436,0.0,0.0
30872,I000820254,0.5020323160351239,0.4520080884944112,2.0,4.0
21694,I000575652,0.5323243006044127,0.5182825133343357,4.0,8.0
14244,I000403505,0.5710288320412481,0.43674761408652013,6.0,3.0
16618,I000458949,0.5215189744886916,0.4766021821358168,3.0,5.0
6999,I000230511,0.4226768272290361,0.4887682253739441,0.0,6.0
24145,I000638638,0.5604970192120554,0.4487328512628907,5.0,4.0
22100,I000586664,0.3208739925215971,0.4033041622207996,0.0,1.0
28253,I000748297,0.6289604049616779,0.37645842076945196,8.0,0.0
17505,I000479268,0.5888725900690922,0.4789363822564268,6.0,6.0
265,I000013209,0.5665012260643335,0.5336623629196153,5.0,8.0
1370,I000055683,0.5265614371968148,0.4439835196776737,3.0,3.0
26730,I000708492,0.5276720561475022,0.3837654594370578,3.0,1.0
17932,I000488341,0.42152380156554525,0.4162051995887704,0.0,2.0
14584,I000413327,0.5631587266046383,0.4393354348268594,5.0,3.0
26752,I000708912,0.5245096464583406,0.6242428670702399,3.0,9.0
37725,I000985697,0.5545454172883465,0.5500433985334636,5.0,8.0
5013,I000173059,0.4921952387809588,0.48906676312465525,2.0,6.0
26706,I000707990,0.4901820389101153,0.4900119397495665,2.0,6.0
25916,I000686842,0.6181334268455629,0.5260162131587391,8.0,8.0
7310,I000241131,0.5479724066619267,0.4871827065529961,4.0,6.0
30134,I000798738,0.6161927021961022,0.4146443439223441,8.0,2.0
393,I000018692,0.5715724302287339,0.414414360026621,6.0,2.0
35685,I000941543,0.5764144620356242,0.4393958206850368,6.0,3.0
8276,I000265848,0.5689624704849756,0.43970368437048285,5.0,3.0
15851,I000442580,0.5933018070233963,0.3605890972122308,7.0,0.0
9155,I000287650,0.5243928991957115,0.33316515043694356,3.0,0.0
36800,I000966559,0.534953308310729,0.547224087466794,4.0,8.0
20575,I000550517,0.5119466208273157,0.3123004027929186,3.0,0.0
660,I000030558,0.3797923945483527,0.48840013735912374,0.0,6.0
38330,I000999308,0.3960727924699732,0.4410517894661129,0.0,3.0
22371,I000593198,0.7300953006420714,0.420635130680659,9.0,2.0
37887,I000989030,0.38159099969291455,0.4469142550979477,0.0,3.0
11293,I000340107,0.5065997894712132,0.4781006484681056,2.0,5.0
36430,I000956080,0.7753222511504546,0.4460521696254923,9.0,3.0
25443,I000675025,0.4559728578634705,0.5655597210547552,1.0,9.0
23027,I000609573,0.539971652390781,0.4466765047390607,4.0,3.0
28491,I000754790,0.5323831870296734,0.42360077273188473,4.0,2.0
26043,I000690186,0.5455405577170258,0.47637939301534876,4.0,5.0
32489,I000860620,0.5550824665516023,0.46786600822456775,5.0,5.0
21313,I000565950,0.5147118427746308,0.41906696809248856,3.0,2.0
9600,I000299692,0.4922534737563544,0.5649443265475291,2.0,9.0
12035,I000357669,0.47804317485802805,0.49232347510769636,1.0,6.0
17571,I000480703,0.5263769237923982,0.5019622655072131,3.0,7.0
14141,I000401265,0.6930808565940789,0.4074515452786914,9.0,1.0
33126,I000878751,0.6577131475005691,0.5186438965202753,9.0,8.0
12214,I000362065,0.48942707284305287,0.48834977290093673,2.0,6.0
13626,I000390208,0.4519090039163983,0.5561466342480655,1.0,9.0
4398,I000155118,0.3360157150656685,0.5586430864607838,0.0,9.0
25945,I000687483,0.43753916062415854,0.3651068116332493,0.0,0.0
14917,I000421975,0.5496395892041717,0.4165856997972117,4.0,2.0
27860,I000739367,0.4969755710863871,0.46163712757643666,2.0,4.0
20811,I000554680,0.6296947481598083,0.47808995649583363,8.0,5.0
27442,I000727460,0.38691487348665643,0.6465163596422021,0.0,9.0
6579,I000217639,0.4867586157680782,0.579216118577617,2.0,9.0
23318,I000616680,0.687089461314768,0.42791761200266293,9.0,2.0
14293,I000405023,0.5287684715193776,0.505267800879438,3.0,7.0
30547,I000812247,0.5180568766361541,0.3830698954828833,3.0,1.0
29902,I000793517,0.5433951769317508,0.4725343417474891,4.0,5.0
24980,I000664381,0.5924552357974584,0.5179821178184691,7.0,8.0
17200,I000472186,0.3924704489750731,0.4439885419553303,0.0,3.0
30985,I000823581,0.47764857769189095,0.4656121810960627,1.0,5.0
10532,I000323279,0.3872049200919141,0.5184312207220028,0.0,8.0
2847,I000102412,0.5525964892142632,0.4059965559724905,5.0,1.0
1635,I000062629,0.5151009478342345,0.4455657528332636,3.0,3.0
27877,I000739622,0.5647133540331362,0.48198413386308736,5.0,6.0
13248,I000382970,0.39286583769892147,0.50458052914113,0.0,7.0
15677,I000438053,0.5863462890804421,0.5369566908734187,6.0,8.0
4761,I000164871,0.6098728193100394,0.45077945055835483,7.0,4.0
20581,I000550613,0.5054340381915948,0.4730436734322059,2.0,5.0
21553,I000572584,0.6204975705125433,0.5001736216570569,8.0,7.0
32981,I000874938,0.5653087782094041,0.45178258657117815,5.0,4.0
30063,I000797064,0.5879652306734771,0.4623970338331901,6.0,4.0
32996,I000875381,0.7437490252326087,0.15534014367481414,9.0,0.0
1738,I000065542,0.5881426957988306,0.3824050791260001,6.0,1.0
7422,I000243971,0.620545870070803,0.3515667796828178,8.0,0.0
38026,I000991694,0.68256736221813,0.421030595320301,9.0,2.0
5113,I000175937,0.5272701444863729,0.45429492951155226,3.0,4.0
25219,I000671219,0.5244122436225135,0.3565834638848786,3.0,0.0
23958,I000634744,0.45129251445483165,0.4301597591049542,1.0,2.0
38875,I001011564,0.6331743949463619,0.39981460576659056,8.0,1.0
10517,I000322910,0.5555443784185109,0.48954446404580293,5.0,6.0
9349,I000291634,0.5743665977343937,0.4708197646483447,6.0,5.0
3184,I000116019,0.5117764128809499,0.47209934592548985,3.0,5.0
24452,I000648175,0.5725829942250747,0.5512904517893266,6.0,8.0
8320,I000266771,0.5086785006260031,0.5056926070407962,2.0,7.0
30805,I000818966,0.6300435217386156,0.5080613325943754,8.0,7.0
2208,I000080053,0.5671415991365696,0.4310364619057703,5.0,2.0
28278,I000749430,0.5422428256736113,0.5146068009233093,4.0,7.0
28559,I000756226,0.5019972393828948,0.5164772433713396,2.0,7.0
6473,I000215051,0.682380379230533,0.3705940567445349,9.0,0.0
37982,I000990728,0.6960652086287226,0.5378504135753545,9.0,8.0
14265,I000404284,0.5372713881420911,0.478486361021974,4.0,6.0
10920,I000332146,0.653731145494009,0.39582638972785195,9.0,1.0
32602,I000864746,0.634676812892407,0.39306006241677927,8.0,1.0
9893,I000307556,0.5931714659508567,0.45557759528038105,7.0,4.0
11728,I000350971,0.536959029392152,0.5573049769918005,4.0,9.0
14470,I000409798,0.5104415940192096,0.573293559362032,3.0,9.0
8728,I000278169,0.6058942583037246,0.379898562309117,7.0,1.0
15093,I000426216,0.47773060152985475,0.5108042944738472,1.0,7.0
17793,I000485336,0.5976139072946599,0.34460503175484547,7.0,0.0
15639,I000437079,0.5677438434325925,0.4398197711707408,5.0,3.0
15835,I000442225,0.5295751166464885,0.44848547733423905,3.0,4.0
12838,I000375256,0.617053569546797,0.5201453637195328,8.0,8.0
7758,I000252741,0.5557152322852624,0.45306019353081173,5.0,4.0
12950,I000377173,0.5817241588120022,0.4627812876331433,6.0,4.0
28778,I000762089,0.3904765301205444,0.5741392261816309,0.0,9.0
11887,I000354793,0.5035953533722097,0.4657552462963014,2.0,5.0
16197,I000450511,0.7151186636500313,0.3685723155852077,9.0,0.0
4691,I000162736,0.4236608129096504,0.7268122294982445,0.0,9.0
20468,I000548388,0.6208286626444923,0.4306441491852009,8.0,2.0
6194,I000206820,0.6012929968964222,0.45613250125617283,7.0,4.0
11236,I000338873,0.4941319446805319,0.4904370054311376,2.0,6.0
9938,I000308578,0.5941111275066818,0.3453889928702739,7.0,0.0
15632,I000436916,0.5777010367522604,0.44621434064669785,6.0,3.0
7584,I000248138,0.6485863310158743,0.49300851625026143,8.0,6.0
24158,I000638810,0.5924980546223657,0.46259469001986975,7.0,4.0
20269,I000543055,0.568166847269153,0.41787236918370074,5.0,2.0
6281,I000209800,0.611897051238113,0.4710576210947078,7.0,5.0
36022,I000948543,0.6866141733045215,0.46770134773935684,9.0,5.0
18798,I000509134,0.6075026942629989,0.39784732024451175,7.0,1.0
5779,I000193215,0.6168030360658803,0.5740236870124211,8.0,9.0
3219,I000117007,0.7120430061555553,0.49518530503749114,9.0,7.0
6288,I000209854,0.5664512603952964,0.5841358415055602,5.0,9.0
4226,I000150529,0.5690966691851921,0.3959404300290389,5.0,1.0
17361,I000476526,0.4333662347541307,0.44472837160374457,0.0,3.0
32821,I000869937,0.5781593463591979,0.5008206599960816,6.0,7.0
34012,I000901955,0.4929657817685466,0.3535595241156271,2.0,0.0
37618,I000984430,0.5492906129654781,0.424533013568331,4.0,2.0
21919,I000580775,0.5974279264095346,0.45303390063639387,7.0,4.0
28532,I000755393,0.6413716780786372,0.42794855463007836,8.0,2.0
22725,I000601155,0.6101322024767619,0.43926740847332135,7.0,3.0
17002,I000467402,0.4784719388719594,0.434806844210732,1.0,3.0
11318,I000340550,0.5432637896735373,0.462004574111406,4.0,4.0
30556,I000812377,0.6006739446228428,0.493431040836794,7.0,6.0
10730,I000328121,0.5552944329916519,0.453132467156536,5.0,4.0
36783,I000965995,0.5371095847414461,0.3848143058579178,4.0,1.0
1908,I000070911,0.5326401241617935,0.5059897509262983,4.0,7.0
31327,I000831249,0.5157890156135166,0.6592200650511068,3.0,9.0
9974,I000309714,0.5333785787759586,0.4971541354646214,4.0,7.0
21059,I000560437,0.5205170277315694,0.43944750630904184,3.0,3.0
14008,I000397500,0.4092357033464409,0.5656462988750444,0.0,9.0
884,I000038852,0.517479559265136,0.5195878987892647,3.0,8.0
14735,I000417556,0.6508622709503847,0.27812731236436616,8.0,0.0
25479,I000675737,0.5482066338287025,0.5550205354401883,4.0,9.0
19066,I000515000,0.40255456080985436,0.3701292903514534,0.0,0.0
1373,I000055767,0.48065022266159496,0.5158077811436207,1.0,7.0
28964,I000768438,0.5790620945510834,0.44820769214383877,6.0,3.0
38287,I000997866,0.6322483812104742,0.48685307779636,8.0,6.0
44,I000003631,0.7113263760069112,0.5639145320434631,9.0,9.0
30525,I000811712,0.628161793485342,0.40975958060457524,8.0,1.0
15712,I000439033,0.496863901151747,0.4897026209788184,2.0,6.0
13734,I000391958,0.6442958278587916,0.4298682411131458,8.0,2.0
38365,I001000426,0.4878981184476785,0.4152603961347129,2.0,2.0
26659,I000707041,0.7363841522877133,0.5604199035239734,9.0,9.0
7312,I000241170,0.5795923598507402,0.37586993195574914,6.0,0.0
21954,I000581488,0.5460156945222502,0.5321121061635979,4.0,8.0
13173,I000381323,0.5029153326286114,0.3749278617500349,2.0,0.0
33217,I000880411,0.6041590243202168,0.4662672501300291,7.0,5.0
186,I000009684,0.5688195369261199,0.5087092622182708,5.0,7.0
8030,I000259768,0.7391927992298718,0.4782595519378989,9.0,6.0
31149,I000828198,0.5114957995142317,0.46073058993841964,3.0,4.0
24991,I000664705,0.43391102138072496,0.4803369694867648,0.0,6.0
3099,I000113261,0.4660857256331915,0.43978391710349307,1.0,3.0
33560,I000891130,0.5114037741976085,0.4884995905103945,3.0,6.0
32850,I000871207,0.7318032215452818,0.40198795208426613,9.0,1.0
2643,I000094458,0.5244069182227148,0.49847156401327064,3.0,7.0
30887,I000820633,0.5021021395339585,0.34995839554891167,2.0,0.0
37292,I000979140,0.5282712485033118,0.34594739028092386,3.0,0.0
23159,I000612398,0.4756904020862934,0.6189955673364342,1.0,9.0
24480,I000648637,0.5822800122894255,0.5076521212531377,6.0,7.0
28145,I000745609,0.6209136492539753,0.4287386127163413,8.0,2.0
1160,I000049284,0.5192774054306465,0.4097612172455061,3.0,1.0
38713,I001007909,0.5648394137271715,0.41111518982974904,5.0,2.0
11932,I000355976,0.5773869820968403,0.499397279422805,6.0,7.0
27997,I000742262,0.7360954999147721,0.4120537680207671,9.0,2.0
24226,I000641913,0.6016128352066125,0.45952130497465943,7.0,4.0
34175,I000905199,0.5887616086095638,0.45661005679540106,6.0,4.0
28730,I000761018,0.4879704377881153,0.5686757595906966,2.0,9.0
26754,I000708936,0.4962244299642887,0.5442640769282865,2.0,8.0
20153,I000540682,0.38749898046014436,0.39709946291581777,0.0,1.0
31032,I000825155,0.5057185270751393,0.26794959782458666,2.0,0.0
11115,I000336257,0.5359724426126266,0.43454160904606365,4.0,3.0
24395,I000646267,0.37001584513676533,0.4235385143485426,0.0,2.0
8739,I000278496,0.6082581538514658,0.3443479957292087,7.0,0.0
15908,I000444167,0.6599529678312066,0.39237134334616564,9.0,1.0
10417,I000320049,0.5333509555989194,0.4156548061396531,4.0,2.0
11978,I000356726,0.6098251636305567,0.5127946049850634,7.0,7.0
4532,I000158604,0.6511512437235885,0.3784759419151881,8.0,0.0
35178,I000931219,0.44961932163776025,0.5759439931007728,1.0,9.0
5515,I000186062,0.5174506461475041,0.4298540152790701,3.0,2.0
4046,I000144309,0.6134759495358799,0.43459967448797576,7.0,3.0
10086,I000312528,0.5233129005404389,0.4551271310445847,3.0,4.0
28971,I000768754,0.6505235113308989,0.4332876847296813,8.0,3.0
8787,I000279941,0.5355173647525726,0.38855413426855934,4.0,1.0
38375,I001001154,0.472174713873461,0.45938737034749666,1.0,4.0
7208,I000238586,0.4611668834125301,0.5841023576319744,1.0,9.0
38605,I001006013,0.579886881960587,0.45068498786260264,6.0,4.0
28581,I000756697,0.5461883102616517,0.4612984272082371,4.0,4.0
19315,I000521389,0.4605801238918393,0.4860112072151659,1.0,6.0
20108,I000539896,0.572285622808489,0.46153137740726446,6.0,4.0
23590,I000623153,0.54728504765963,0.5372375250596243,4.0,8.0
26115,I000691949,0.5618533114904279,0.535075109357866,5.0,8.0
25913,I000686795,0.6251957054057843,0.46390303383292325,8.0,5.0
36134,I000951258,0.6325158683891918,0.4802798823628074,8.0,6.0
23109,I000611411,0.5097118116509931,0.48917302668165225,3.0,6.0
2274,I000082648,0.5637896356396178,0.33320078704334855,5.0,0.0
2569,I000092061,0.6600815168823253,0.5810160982250542,9.0,9.0
33194,I000880078,0.42717302851154854,0.5366904957547437,0.0,8.0
38488,I001003974,0.5303900930230498,0.38238995837864187,3.0,1.0
19380,I000522752,0.5152242604595318,0.5522623051623419,3.0,9.0
11492,I000345009,0.46756777326897286,0.3372898172280083,1.0,0.0
9267,I000290174,0.4949811464612626,0.3861732330549503,2.0,1.0
28703,I000759891,0.43663922410156564,0.5118736967165823,0.0,7.0
10565,I000324156,0.5623662519486887,0.471042667216029,5.0,5.0
19810,I000532930,0.5643151510702821,0.5209920281227665,5.0,8.0
9581,I000299064,0.7307982366709346,0.4305267821393191,9.0,2.0
22368,I000593089,0.6213237896503309,0.4689751169717853,8.0,5.0
943,I000040914,0.5453805802407816,0.46077395313651487,4.0,4.0
9030,I000284945,0.5892954261950979,0.4263223359965925,6.0,2.0
17518,I000479484,0.4786367965745304,0.4365805658352206,1.0,3.0
19341,I000521911,0.5126825393430566,0.4615081919812597,3.0,4.0
29102,I000772683,0.6510689089803853,0.5606575606384745,8.0,9.0
